datetime,Prec,Temp,SnowD,Wind
2014-01-20 13:15:00,-2.2281718542656978e-99,-4.43744558018294,1.8551787547087137,3.0472190452878736
2014-01-20 13:30:00,-2.883724345790368e-99,-2.9434207550889946,1.8526935755029943,2.0834397050734053
2014-01-20 13:45:00,-9.54263738146001e-99,-3.9656764839377288,1.8515690122572817,1.7778407034120418
2014-01-20 14:00:00,-2.814707427515816e-98,-4.095097396057479,1.8480275501916188,2.1433705305014947
2014-01-20 14:15:00,-5.489819064486247e-99,-3.7920742664575777,1.849575068920894,1.906205327287673
2014-01-20 14:30:00,-1.985126620134016e-99,-3.6806127255127614,1.8544408813780802,1.3395519140099643
2014-01-20 14:45:00,-1.5396055453053476e-99,-3.375125284930409,1.8485574377606795,2.0664657384445504
2014-01-20 15:00:00,1.2182880071911842e-100,-3.2631489459833354,1.848339698718317,2.3534768762249456
2014-01-20 15:15:00,1.8853660537807158e-93,-3.7725562651007856,1.849858756111333,1.7633176042496737
2014-01-20 15:30:00,1.3778944131828865e-93,-3.639445340548592,1.8526056352647529,2.0941034440382817
2014-01-20 15:45:00,3.635972149749853e-95,-2.8687957171733096,1.8486435673011237,2.526605096362773
2014-01-20 16:00:00,-3.1218604565460405e-99,-4.060928047778193,1.8479173326878326,2.490761387450429
2014-01-20 16:15:00,-1.212011061963807e-99,-3.8801445432999055,1.8550757985283275,3.136108669605936
2014-01-20 16:30:00,-1.546602640284391e-99,-2.0409432676226706,1.8523981932871232,1.844402320533225
2014-01-20 16:45:00,-5.031803255761512e-99,-3.6379332519789753,1.8509398655005456,1.399668716154678
2014-01-20 17:00:00,-3.925798498313941e-98,-3.763351337863219,1.847465562361149,1.9555371510705262
2014-01-20 17:15:00,-6.508964624473839e-99,-3.446703934703505,1.8488662711693253,1.7030902022140388
2014-01-20 17:30:00,-2.4384912897139914e-99,-3.430206443480837,1.8536710235327278,1.2316329648856168
2014-01-20 17:45:00,-1.990236278952046e-99,-3.1707477864522033,1.8482850382411986,2.0370109103321115
2014-01-20 18:00:00,4.692428536561698e-100,-3.178261698991433,1.8484874070229587,2.3280062984232086
2014-01-20 18:15:00,2.6982036024718573e-93,-3.602522069342495,1.850120182772926,1.7342940569000955
2014-01-20 18:30:00,1.9719458018120767e-93,-3.5497605901277267,1.852794140485393,2.0858820360694486
2014-01-20 18:45:00,5.203553968113884e-95,-2.878366035604432,1.8483419250392386,2.4849911865476417
2014-01-20 19:00:00,-4.420942417291577e-99,-3.9837948841401745,1.8481671912641922,2.4718328054746257
2014-01-20 19:15:00,-1.6976705407012814e-99,-3.9416462099246594,1.8551138165069376,3.0942390997858027
2014-01-20 19:30:00,-2.184362870210303e-99,-2.2762474173711196,1.8525112192848354,1.956995535392189
2014-01-20 19:45:00,-7.178315174288808e-99,-3.6217055835121243,1.8511826103117337,1.5777982227168015
2014-01-20 20:00:00,-3.3975724705957616e-98,-3.7614813367544406,1.8476825200928637,2.0440118848985205
2014-01-20 20:15:00,-6.025283294527889e-99,-3.4626935204423215,1.8491403442150107,1.798763070976531
2014-01-20 20:30:00,-2.223649349178546e-99,-3.4131118036237815,1.8539689246809057,1.2824657882745625
2014-01-20 20:45:00,-1.7765364691279776e-99,-3.142336076430733,1.8483901967750491,2.0508849504389306
2014-01-20 21:00:00,3.035808942102963e-100,-3.1039133487036668,1.8484297857392233,2.3400036473091443
2014-01-20 21:15:00,2.311683281626345e-93,-3.5759256385370417,1.8500185484488825,1.7479649543688016
2014-01-20 21:30:00,1.6894626245548567e-93,-3.493958719449335,1.852720837294116,2.089754547224411
2014-01-20 21:45:00,4.4581378071361936e-95,-2.784053087966748,1.8484586989049827,2.504592496302756
2014-01-20 22:00:00,-3.8033797654391106e-99,-3.9361877633614406,1.848070185009133,2.4807486943332435
2014-01-20 22:15:00,-1.4668687911145392e-99,-3.8363216886122173,1.8550989698687752,3.11396083288108
2014-01-20 22:30:00,-1.8812046369535355e-99,-2.0965221828681297,1.8524673148373594,1.9039609957377512
2014-01-20 22:45:00,-6.157692415524527e-99,-3.563304047733322,1.8510884318120242,1.4938942647638886
2014-01-20 23:00:00,-3.6487611636792353e-98,-3.7013834406006287,1.8475983533736635,2.002337821505928
2014-01-20 23:15:00,-6.255336667385568e-99,-3.398916099618328,1.8490340449966636,1.7536984856055355
2014-01-20 23:30:00,-2.3258529257369753e-99,-3.368808342134301,1.8538533960516927,1.258522112924328
2014-01-20 23:45:00,-1.878188003393792e-99,-3.1071528845467844,1.8483494013695014,2.044349891194368
2014-01-21 00:00:00,3.8233041399256976e-100,-3.093524566229095,1.848452105509974,2.3343525618931107
2014-01-21 00:15:00,2.4954813339069867e-93,-3.54685442606342,1.8500579363449146,1.7415255809703658
2014-01-21 00:30:00,1.8237889587250858e-93,-3.481446406035999,1.8527492445607197,2.0879304866321045
2014-01-21 00:45:00,4.81259792388067e-95,-2.792160235617397,1.8484134159090577,2.4953597335786823
2014-01-21 01:00:00,-4.097053001264053e-99,-3.925400564391072,1.8481077866746671,2.4765490624036066
2014-01-21 01:15:00,-1.5766274474773635e-99,-3.8546000070584197,1.8551047198738462,3.1046713474113496
2014-01-21 01:30:00,-2.0253685580013106e-99,-2.151377020358215,1.852484331845919,1.9289417407411478
2014-01-21 01:45:00,-6.643023582164019e-99,-3.564302492907255,1.8511249410904116,1.5334153653913591
2014-01-21 02:00:00,-3.529316358755527e-98,-3.7051029041407775,1.847630981880054,2.021967465840664
2014-01-21 02:15:00,-6.145944760165066e-99,-3.406126250061188,1.8490752549031901,1.7749251602063294
2014-01-21 02:30:00,-2.277255481169738e-99,-3.3686972333012246,1.8538981846955667,1.26980025076188
2014-01-21 02:45:00,-1.8298525601029207e-99,-3.1043713366299173,1.848365216319998,2.047428086077079
2014-01-21 03:00:00,3.448819884824739e-100,-3.080729233209952,1.8484434510030159,2.337014380487015
2014-01-21 03:15:00,2.408081727199448e-93,-3.5439896229703245,1.8500426647637642,1.744558705155052
2014-01-21 03:30:00,1.7599141318089143e-93,-3.4721613664879265,1.8527382303604192,2.088789669964784
2014-01-21 03:45:00,4.644045132241395e-95,-2.7744913965431723,1.8484309715831488,2.499708621921876
2014-01-21 04:00:00,-3.9574061383296e-99,-3.917486663284164,1.8480932080706594,2.478527205987528
2014-01-21 04:15:00,-1.5244354819141338e-99,-3.8342452112516954,1.855102490255441,3.10904695374728
2014-01-21 04:30:00,-1.9568161143398526e-99,-2.1150454070296982,1.852477734081194,1.9171751142181461
2014-01-21 04:45:00,-6.41223929535882e-99,-3.5536330178642745,1.8511107862269516,1.5147998264713567
2014-01-21 05:00:00,-3.586114746077059e-98,-3.6939417026419235,1.8476183316374009,2.0127213567420448
2014-01-21 05:15:00,-6.197962945061823e-99,-3.3940613218863898,1.8490592776858235,1.7649268053806886
2014-01-21 05:30:00,-2.3003646610858326e-99,-3.3606620186897374,1.8538808200290413,1.2644879337836892
2014-01-21 05:45:00,-1.852837124611948e-99,-3.0981721468357475,1.8483590847805027,2.0459781705703577
2014-01-21 06:00:00,3.6268937167287025e-100,-3.0797074655601726,1.848446806292963,2.3357605898069456
2014-01-21 06:15:00,2.4496419676793395e-93,-3.5389056067107356,1.8500485855078992,1.7431300192021617
2014-01-21 06:30:00,1.7902878745207134e-93,-3.4705170184375613,1.8527425005280536,2.08838497068984
2014-01-21 06:45:00,4.7241953161796596e-95,-2.777156475698166,1.8484241652147326,2.4976601744108975
2014-01-21 07:00:00,-4.023811013818532e-99,-3.916062882380351,1.8480988601731372,2.477595445275119
2014-01-21 07:15:00,-1.5492538183122833e-99,-3.8389381407465373,1.855103354659609,3.1069859213177202
2014-01-21 07:30:00,-1.9894141760870228e-99,-2.127457383720291,1.8524802920204175,1.9227175229698854
2014-01-21 07:45:00,-6.521981800884432e-99,-3.5545348758554565,1.851116274057673,1.5235682636803458
2014-01-21 08:00:00,-3.559105991489265e-98,-3.6953707368226856,1.847623236128952,2.0170765315993027
2014-01-21 08:15:00,-6.173227279647792e-99,-3.396185081584126,1.8490654720479487,1.7696363089227871
2014-01-21 08:30:00,-2.289375796881622e-99,-3.361184536833786,1.8538875523069767,1.26699018300987
2014-01-21 08:45:00,-1.841907515877446e-99,-3.0980858785450334,1.8483614619746926,2.0466611211491004
2014-01-21 09:00:00,3.542216042807942e-100,-3.0774536477513506,1.848445505442973,2.3363511601309446
2014-01-21 09:15:00,2.4298792518752597e-93,-3.5387289070738417,1.850046290031713,1.7438029700698812
2014-01-21 09:30:00,1.7758445595112642e-93,-3.4689424971902536,1.8527408449812182,2.0885755953177982
2014-01-21 09:45:00,4.686082319514196e-95,-2.7737689309818063,1.848426804043006,2.498625050230669
2014-01-21 10:00:00,-3.992234184816637e-99,-3.9147223766979793,1.848096668850809,2.4780343305169414
2014-01-21 10:15:00,-1.5374522102377005e-99,-3.8349260369077296,1.8551030195289038,3.1079567249845894
2014-01-21 10:30:00,-1.9739131545355087e-99,-2.1200235609454063,1.8524793003061564,1.920106894111112
2014-01-21 10:45:00,-6.469797071284216e-99,-3.5525370606776128,1.8511141464242344,1.5194380855845953
2014-01-21 11:00:00,-3.571949188204958e-98,-3.693248050253635,1.8476213346563375,2.0150251229651426
2014-01-21 11:15:00,-6.184989578011303e-99,-3.3938514142525573,1.8490630704924378,1.7674180016112522
2014-01-21 11:30:00,-2.294601219441802e-99,-3.359690557614508,1.8538849422015167,1.2658115539454473
2014-01-21 11:45:00,-1.8471047611987326e-99,-3.0969663225029294,1.8483605403359027,2.0463394324087267
2014-01-21 12:00:00,3.58248194777403e-100,-3.0774203791706554,1.8484460097825004,2.3360729850630224
2014-01-21 12:15:00,2.4392768138586105e-93,-3.537817903943718,1.8500471799880043,1.7434859914718566
2014-01-21 12:30:00,1.7827126412765416e-93,-3.4687503283592074,1.8527414868368413,2.0884858058098006
2014-01-21 12:45:00,4.704205802748254e-95,-2.77448153213662,1.8484257809688027,2.498170566851139
2014-01-21 13:00:00,-4.007249591239251e-99,-3.9145544438479596,1.848097518426716,2.4778276033466238
2014-01-21 13:15:00,-1.543064108221836e-99,-3.8360489499430557,1.8551031494590657,3.1074994494240062
2014-01-21 13:30:00,-1.981284196731203e-99,-2.1227788655622004,1.8524796847938714,1.9213365730004797
2014-01-21 13:45:00,-6.494611941712666e-99,-3.552835711277536,1.8511149713079897,1.5213835144787122
2014-01-21 14:00:00,-3.565841994319326e-98,-3.6936508365128504,1.8476220718575165,2.0159913935563893
2014-01-21 14:15:00,-6.1793963726836485e-99,-3.3943945682991647,1.8490640015758346,1.7684628861270872
2014-01-21 14:30:00,-2.2921164277561644e-99,-3.3598863155247485,1.853885954139764,1.2663667210554888
2014-01-21 14:45:00,-1.8446333683419233e-99,-3.097026275051772,1.848360897655381,2.0464909567633494
2014-01-21 15:00:00,3.563334713938458e-100,-3.0770134747011513,1.848445814249981,2.3362040132662165
2014-01-21 15:15:00,2.4348080873887045e-93,-3.5378473544475093,1.850046834951812,1.7436352972182718
2014-01-21 15:30:00,1.7794467326465852e-93,-3.468477473296631,1.852741237989316,2.0885280991683914
2014-01-21 15:45:00,4.695587728252079e-95,-2.773818439128313,1.8484261776148143,2.4983846411786708
2014-01-21 16:00:00,-4.000109468705342e-99,-3.914322434407392,1.8480971890460092,2.4779249776004724
2014-01-21 16:15:00,-1.5403955398135121e-99,-3.835244764367612,1.8551030990851196,3.1077148389465665
2014-01-21 16:30:00,-1.9777791204790484e-99,-2.121243261578074,1.8524795357279258,1.9207573600013301
2014-01-21 16:45:00,-6.482811980350341e-99,-3.552452863351835,1.851114651500436,1.5204671632961908
2014-01-21 17:00:00,-3.568746085723466e-98,-3.693238286611464,1.8476217860445108,2.0155362532006547
2014-01-21 17:15:00,-6.182056052370839e-99,-3.393934237309305,1.8490636405946652,1.7679707164237488
2014-01-21 17:30:00,-2.2932979953170707e-99,-3.3596018817276825,1.8538855618111576,1.2661052218871964
2014-01-21 17:45:00,-1.8458085644945865e-99,-3.09681898505288,1.8483607591225666,2.0464195845728987
2014-01-21 18:00:00,3.572439602071736e-100,-3.0770349170492333,1.8484458900579663,2.336142295333835
2014-01-21 18:15:00,2.4369330551514306e-93,-3.537679984595216,1.8500469687223933,1.7435649700540674
2014-01-21 18:30:00,1.780999736752207e-93,-3.4684610158333227,1.8527413344675372,2.088508177818773
2014-01-21 18:45:00,4.6996857930149296e-95,-2.7739925871108655,1.8484260238350978,2.498283806209182
2014-01-21 19:00:00,-4.003504738098044e-99,-3.914307618009,1.8480973167469568,2.477879111615377
2014-01-21 19:15:00,-1.5416644968372675e-99,-3.8355029283682835,1.8551031186151057,3.107613384483596
2014-01-21 19:30:00,-1.9794458535164364e-99,-2.121847164195994,1.8524795935208145,1.9210301854529863
2014-01-21 19:45:00,-6.488423095209525e-99,-3.552532936572397,1.851114775489871,1.5208987902203348
2014-01-21 20:00:00,-3.567365132860201e-98,-3.693339270345113,1.8476218968542546,2.0157506369822733
2014-01-21 20:15:00,-6.180791322109954e-99,-3.3940639300699638,1.8490637805471168,1.7682025420592267
2014-01-21 20:30:00,-2.292736136587734e-99,-3.3596566293458743,1.8538857139170153,1.2662283952772997
2014-01-21 20:45:00,-1.8452497354957902e-99,-3.0968438687720243,1.8483608128317588,2.046453202862067
2014-01-21 21:00:00,3.568110047801981e-100,-3.0769596006310094,1.8484458606671994,2.336171366198615
2014-01-21 21:15:00,2.4359225909793596e-93,-3.537696634906129,1.8500469168595195,1.7435980961067734
2014-01-21 21:30:00,1.780261252604195e-93,-3.468412594052792,1.8527412970629167,2.088517561329183
2014-01-21 21:45:00,4.697737082220195e-95,-2.7738604494357655,1.8484260834555162,2.4983313022877125
2014-01-21 22:00:00,-4.001890220392947e-99,-3.9142665003858235,1.8480972672372808,2.4779007157715642
2014-01-21 22:15:00,-1.5410610826910587e-99,-3.835339502829233,1.8551031110433274,3.107661172360807
2014-01-21 22:30:00,-1.978653289013519e-99,-2.1215276083712564,1.8524795711145032,1.9209016770680214
2014-01-21 22:45:00,-6.4857548991879435e-99,-3.552458027450648,1.851114727419149,1.5206954819197624
2014-01-21 23:00:00,-3.568021803241809e-98,-3.693257556944614,1.847621853893301,2.015649656251292
2014-01-21 23:15:00,-6.181392726346963e-99,-3.3939716036602574,1.849063726287531,1.7680933457293833
2014-01-21 23:30:00,-2.2930033115189303e-99,-3.359601296492665,1.8538856549455522,1.266170377180613
2014-01-21 23:45:00,-1.8455154697302266e-99,-3.096804557345737,1.848360792008697,2.0464373677117167
2014-01-22 00:00:00,3.5701688364326174e-100,-3.076968579989418,1.848445872062004,2.336157673011782
2014-01-22 00:15:00,2.436403086665435e-93,-3.5376651265389096,1.8500469369667631,1.7435824928135042
2014-01-22 00:30:00,1.780612416413029e-93,-3.468412876761299,1.8527413115646933,2.0885131414344817
2014-01-22 00:45:00,4.6986637327201916e-95,-2.7739009881591397,1.8484260603406713,2.498308930312125
2014-01-22 01:00:00,-4.002657955473294e-99,-3.9142665876945757,1.8480972864321894,2.4778905396124
2014-01-22 01:15:00,-1.5413480180442736e-99,-3.835397406714757,1.855103113978907,3.1076386629399155
2014-01-22 01:30:00,-1.9790301690999958e-99,-2.121658821465559,1.8524795798014333,1.920962208095849
2014-01-22 01:45:00,-6.4870236791342104e-99,-3.5524776229751414,1.851114746056175,1.5207912457907573
2014-01-22 02:00:00,-3.567709543495982e-98,-3.693281408054142,1.8476218705492689,2.0156972209875446
2014-01-22 02:15:00,-6.181106746745236e-99,-3.3940013833108367,1.8490637473239802,1.7681447802414754
2014-01-22 02:30:00,-2.292876264558306e-99,-3.3596149723254527,1.853885677808797,1.2661977053197535
2014-01-22 02:45:00,-1.8453891078493908e-99,-3.0968117297075546,1.848360800081801,2.046444826508485
2014-01-22 03:00:00,3.5691898417459994e-100,-3.07695430081581,1.8484458676442366,2.336164122884088
2014-01-22 03:15:00,2.436174601469504e-93,-3.5376702772232482,1.8500469291711819,1.7435898423991312
2014-01-22 03:30:00,1.780445431081026e-93,-3.4684040673213463,1.8527413059423523,2.0885152233279647
2014-01-22 03:45:00,4.6982230920918006e-95,-2.7738742623426926,1.8484260693023,2.498319468135608
2014-01-22 04:00:00,-4.002292882267993e-99,-3.914259117426706,1.8480972789903205,2.477895332866737
2014-01-22 04:15:00,-1.5412115746124322e-99,-3.835363828170758,1.8551031128407822,3.107649265503964
2014-01-22 04:30:00,-1.9788509551696897e-99,-2.121591948279597,1.8524795764335091,1.9209336962961647
2014-01-22 04:45:00,-6.486420349191791e-99,-3.5524627007381255,1.8511147388305973,1.5207461383408298
2014-01-22 05:00:00,-3.567858029177071e-98,-3.6932649631716,1.8476218640917477,2.015674816672258
2014-01-22 05:15:00,-6.181242735698371e-99,-3.3939826113677656,1.8490637391681457,1.7681205531540087
2014-01-22 05:30:00,-2.292936677899224e-99,-3.3596040037147596,1.8538856689447138,1.2661848330052252
2014-01-22 05:45:00,-1.8454491954213275e-99,-3.0968041088155323,1.8483607969518574,2.0464413132075054
2014-01-22 06:00:00,3.569655373069712e-100,-3.076956895299678,1.8484458693570056,2.3361610848146253
2014-01-22 06:15:00,2.4362832506962767e-93,-3.537664209416995,1.8500469321935298,1.7435863805396405
2014-01-22 06:30:00,1.7805248359069298e-93,-3.468404713622147,1.8527413081221347,2.0885142426981607
2014-01-22 06:45:00,4.69843262542005e-95,-2.773883426650856,1.8484260658278753,2.498314504527306
2014-01-22 07:00:00,-4.002466481792933e-99,-3.914259637809181,1.8480972818755341,2.477893075110469
2014-01-22 07:15:00,-1.5412764561611288e-99,-3.835376607723653,1.8551031132820333,3.107644271401053
2014-01-22 07:30:00,-1.978936174935785e-99,-2.1216202848476047,1.8524795777392538,1.92094712614777
2014-01-22 07:45:00,-6.486707244504481e-99,-3.5524672658809537,1.8511147416319549,1.5207673852058305
2014-01-22 08:00:00,-3.56778742130083e-98,-3.693270403698297,1.8476218665953297,2.0156853697286397
2014-01-22 08:15:00,-6.181178070263273e-99,-3.3939892853109965,1.849063742330164,1.7681319647868452
2014-01-22 08:30:00,-2.2929079501615202e-99,-3.3596072271912854,1.8538856723813202,1.266190896223817
2014-01-22 08:45:00,-1.8454206225932134e-99,-3.0968059255704596,1.848360798165337,2.0464429680701
2014-01-22 09:00:00,3.569434003723874e-100,-3.076954127872678,1.8484458686929648,2.3361625158299417
2014-01-22 09:15:00,2.436231585841448e-93,-3.5376655542690973,1.850046931021765,1.7435880111718614
2014-01-22 09:30:00,1.7804870773427422e-93,-3.4684030707322315,1.8527413072770327,2.0885147046021055
2014-01-22 09:45:00,4.6983329881809516e-95,-2.773877955979444,1.8484260671749102,2.498316842525035
2014-01-22 10:00:00,-4.00238393178756e-99,-3.914258246532955,1.8480972807569365,2.477894138576542
2014-01-22 10:15:00,-1.5412456037023155e-99,-3.8353696488592592,1.85510311311096,3.107646623762592
2014-01-22 10:30:00,-1.9788956512526046e-99,-2.121606231071168,1.8524795772330163,1.9209408003136894
2014-01-22 10:45:00,-6.486570820112691e-99,-3.552464248618251,1.851114740545868,1.5207573773407643
2014-01-22 11:00:00,-3.5678209967415775e-98,-3.6932670508967,1.8476218656246906,2.0156803989452183
2014-01-22 11:15:00,-6.181208819955804e-99,-3.3939854267583094,1.849063741104249,1.7681265895900051
2014-01-22 11:30:00,-2.2929216107686153e-99,-3.3596050182726502,1.8538856710489473,1.2661880402790209
2014-01-22 11:45:00,-1.8454342095377365e-99,-3.0968044193949718,1.8483607976948708,2.046442188583736
2014-01-22 12:00:00,3.5695392692232734e-100,-3.0769547857761865,1.8484458689504135,2.336161841781879
2014-01-22 12:15:00,2.436256153501097e-93,-3.5376643619079218,1.8500469314760584,1.743587243098678
2014-01-22 12:30:00,1.7805050322863275e-93,-3.4684032990185227,1.8527413076046788,2.088514487032485
2014-01-22 12:45:00,4.698380367657515e-95,-2.7738799891231376,1.8484260666526646,2.4983157412629993
2014-01-22 13:00:00,-4.002423185946749e-99,-3.9142584349667287,1.848097281190617,2.477893637654408
2014-01-22 13:15:00,-1.5412602746562921e-99,-3.835372438814463,1.8551031131772853,3.107645515734802
2014-01-22 13:30:00,-1.978914921064924e-99,-2.1216123243823053,1.8524795774292846,1.9209437799576936
2014-01-22 13:45:00,-6.486635692607473e-99,-3.552465281142928,1.8511147409669442,1.5207620913238946
2014-01-22 14:00:00,-3.5678050309558693e-98,-3.6932682649978474,1.8476218660010075,2.015682740322629
2014-01-22 14:15:00,-6.181194197869224e-99,-3.3939868989280364,1.8490637415795363,1.7681291214573973
2014-01-22 14:30:00,-2.2929151148799334e-99,-3.3596057526406486,1.8538856715655083,1.266189385508548
2014-01-22 14:45:00,-1.845427748677064e-99,-3.0968048509285033,1.8483607978772707,2.0464425557435195
2014-01-22 15:00:00,3.5694892133976936e-100,-3.0769542389517177,1.8484458688506007,2.3361621592772863
2014-01-22 15:15:00,2.436244471093344e-93,-3.537664686578984,1.8500469312999288,1.7435876048825356
2014-01-22 15:30:00,1.7804964943557656e-93,-3.4684029853549934,1.8527413074776504,2.0885145895138346
2014-01-22 15:45:00,4.698357837779933e-95,-2.7738788586776795,1.8484260668551393,2.4983162599880844
2014-01-22 16:00:00,-4.0024045198181804e-99,-3.914258169671991,1.848097281022479,2.477893873602682
2014-01-22 16:15:00,-1.5412532983276996e-99,-3.8353709870927544,1.855103113151571,3.107646037646746
2014-01-22 16:30:00,-1.978905757888291e-99,-2.121609361566748,1.8524795773531912,1.920942376462395
2014-01-22 16:45:00,-6.486604844453972e-99,-3.5524646636625747,1.851114740803693,1.5207598709065724
2014-01-22 17:00:00,-3.567812623002544e-98,-3.6932675743413093,1.8476218658551093,2.0156816374686692
2014-01-22 17:15:00,-6.181201150960405e-99,-3.3939860990293136,1.8490637413952673,1.768127928877352
2014-01-22 17:30:00,-2.292918203803396e-99,-3.3596053020418113,1.8538856713652374,1.2661887518679809
2014-01-22 17:45:00,-1.8454308209440157e-99,-3.0968045483566367,1.8483607978065542,2.0464423828010374
2014-01-22 18:00:00,3.5695130159321297e-100,-3.076954395317418,1.8484458688892982,2.3361620097281084
2014-01-22 18:15:00,2.4362500263091384e-93,-3.5376644481933948,1.8500469313682142,1.7435874344722644
2014-01-22 18:30:00,1.7805005543105037e-93,-3.4684030479818575,1.8527413075268995,2.088514541242265
2014-01-22 18:45:00,4.6983685511820363e-95,-2.7738793041174405,1.84842606677664,2.4983160156541246
